id,ProId,ProCreationTimestamp,CustId,CustCreationTimestamp,Rate,TaskCreationTimestamp,Price,ServiceId,CategoryId,ZoneId,TaskState,TargetProId,isFraud
8akJRe9LBq3f8BbPNjhKdn,ung38G6iTkGcXgFZmbakUz,1528191136272,yFNDMUq6eWqAAumtHqCwuQ,1560356432987,1,1560594722144,,UX7m6RWnKWvmw82URCyUMB,VzkJEPR5H3mnqctJ8TW3YS,XZCnwH2vCRhHReoVx9X3XV,Finished,,FALSE
Kh2XM83KWukbzpdnFuCpWS,oorPUTn6ahjkeU3SWY2tyX,1546425694466,hwDMNkCpjD29nnra5DQyQH,1546431881217,5,1549110592633,,MGqnWgHUGi7eE3g88HcZqg,VzkJEPR5H3mnqctJ8TW3YS,4vmCuHsVCshaWa5e5WxrNK,Finished,,FALSE
KGYsaesxCDPQu2T5z3tB8Y,iHLKZ5ffX48czP5K8wxJWX,1566383006455,JJC4NBPaQu6p34DGGniWYT,1569386782159,5,1569487475067,530000,q4CYPYjkJs7zuxj3z2HRwt,VzkJEPR5H3mnqctJ8TW3YS,oT6U5pwDowpRX5sWXVpGSg,Finished,,FALSE
Z92fAaQyEEgmwLLBAjH2ng,rE8qFAhtKT7Ge9kQuDZNRj,1552662634755,HTakFAhjBm7DUVTWT4VJn9,1554886147392,5,1554886230792,75000,SHNRMs64Qfnhq3JggNWbgx,VzkJEPR5H3mnqctJ8TW3YS,6CgUdm5YDCyDjZh6PDAdfa,Finished,cgp5gvTr4omaRa9HBhmS45,TRUE
9inHFEk7GcrsUpXGdMwrVd,4oqTZE39TrquHrHT7QWgmK,1517732811581,s3fbXS7mNVx3xFRXVWPmMG,1521446917475,4,1524984776427,60000,Ryy8XHk3PvHoGYiPVgsHvn,VzkJEPR5H3mnqctJ8TW3YS,XZCnwH2vCRhHReoVx9X3XV,Finished,,FALSE
sZNq8VvzGKVbZULGMeigLV,EA7aoU3hRkpn9saZ6rWsWP,1542611998439,Rqz5Hfa8efjpHbyTvULZJy,1548343841390,1,1548695322971,400000,yE6LsYG8ZaJkzxxJ6jJqtA,VzkJEPR5H3mnqctJ8TW3YS,XZCnwH2vCRhHReoVx9X3XV,Finished,,FALSE
7bSVAKX2yH2jY9PYcQsjdc,jLgQxFo4P99RJt8VhqBbb6,1514199062730,39cQJB9Ch4cNMd7F8VUhY9,1523536719639,5,1523769239416,,UX7m6RWnKWvmw82URCyUMB,VzkJEPR5H3mnqctJ8TW3YS,XZCnwH2vCRhHReoVx9X3XV,Finished,,FALSE
CMNjkui55EEsPWUiR7mgrn,drdAThr4M4m2oj4PvrAuY4,1564562207654,H6pn8Jt4NLCvCmFXqp5mWs,1565864385429,5,1565975298287,,9E8Bah2MotJnbLPVTPJd7s,v97njuq76L7f36VHZPbuJX,XZCnwH2vCRhHReoVx9X3XV,Finished,,FALSE
nrjChLbFvjQoiwARwe4Dfx,5guDstCtvqmdL6LiKCmZMs,1549803241555,NCraf9sPoCaVyAWqQ5wcMb,1561603672620,5,1561631741330,290000,YGG2RG3H3ZG29vbsZcubJV,VzkJEPR5H3mnqctJ8TW3YS,SSR8SSCR9m9JeMPQcumQAA,Finished,5guDstCtvqmdL6LiKCmZMs,FALSE
TVhBfNrfR9s2HAVWbEBsyd,dG6jhLCJWDNNAwwjiyMWYK,1536993670257,VZCn6vetuyfG8aLJ6ZRhom,1570353373544,5,1570520451304,770000,wWZiF6YvaV4jYQg3ZNxtvW,VzkJEPR5H3mnqctJ8TW3YS,R7KfSm2xnr4p8hV44JsMtM,Finished,,FALSE
kMzA498VXxFEAbDBcN9XQC,qv8L6yefk2guJzZn4FtGMj,1528991267906,fVPbMY3jykE8jfZc3VGzLz,1532329583123,5,1532329869360,60000,UX7m6RWnKWvmw82URCyUMB,VzkJEPR5H3mnqctJ8TW3YS,XZCnwH2vCRhHReoVx9X3XV,Finished,,TRUE
zdrq6hGBotzCPUoiB2nkib,ygt3sGpVUGqe257kVTAjzB,1561611685326,Xb6M3g2AJWQ8qREobKBCAS,1562521574121,5,1573816427907,150000,Kbvss3N5FTsnzzmumXT45E,VzkJEPR5H3mnqctJ8TW3YS,XZCnwH2vCRhHReoVx9X3XV,Finished,,FALSE
tun79WmbEDjoZMKcVbFj5c,wBUmoSf39ZpWMz4oQBBrK5,1546620290411,FewzJwE8EGPwScGJCjoXmP,1542948283795,5,1557515417284,120000,UX7m6RWnKWvmw82URCyUMB,VzkJEPR5H3mnqctJ8TW3YS,XZCnwH2vCRhHReoVx9X3XV,Finished,,FALSE
gVs6r6BVbyCQSDpMUxGTvi,avUXzqrgBDcHj4VeDUKJcw,1540103426238,UEvAz5UcqFiipijnxEv3bc,1540759628648,5,1541733457976,55000,p8vrwvQQMSkSPUSWLnsRaQ,VzkJEPR5H3mnqctJ8TW3YS,XZCnwH2vCRhHReoVx9X3XV,Finished,,FALSE
WMRHzLQ9HA9zjqgPTQGXpY,vJzVEFWTwaT7eRtUiWdXqU,1538637798132,wWx5CwyKcgK2b5WbsYBYgq,1563612645538,5,1563818049287,90000,bKv8JeCDhHBCe8SnfDcv66,VzkJEPR5H3mnqctJ8TW3YS,SSR8SSCR9m9JeMPQcumQAA,Finished,,FALSE
pwnfDHbQuqtJNXdsDya764,Jck5kmu533dMaosTtPze6R,1546014697337,uQdkBRRqbdjr9x6sCPHSEC,1551277335114,5,1551277467044,60000,UX7m6RWnKWvmw82URCyUMB,VzkJEPR5H3mnqctJ8TW3YS,XZCnwH2vCRhHReoVx9X3XV,Finished,Jck5kmu533dMaosTtPze6R,FALSE
RSEQBZdBaLr6JNhPo5384c,ung38G6iTkGcXgFZmbakUz,1528191136272,Hv2YgyEusr5s8M5U5VVTMv,1546448252988,5,1546532271977,50000,5YkLrEdys7QnTpdrsj7QKT,VzkJEPR5H3mnqctJ8TW3YS,XZCnwH2vCRhHReoVx9X3XV,Finished,,FALSE
8UHqW5CWjmeVmevWcYALco,cGhPSH3kZg4WSNSBZR8VG4,1558953550397,XgSxB3GgcFWnxZ62ubHXXC,1558954403020,5,1565685337830,70000,aAkNmQxRakik386nZvYv9d,VzkJEPR5H3mnqctJ8TW3YS,SSR8SSCR9m9JeMPQcumQAA,Finished,,FALSE
KvntoK4A5wUsUmZnXPMULu,2y7fkLp4nEPxD5riAcPZeg,1551115647815,zkh8rBn7d9bvnoaQ92VCVU,1562371009323,5,1562445370128,,fwahoSvY9BgsKM27Pmrakr,VzkJEPR5H3mnqctJ8TW3YS,Exa7SPbiAcpe6Px23obGiX,Finished,,FALSE
svwW55qyxKUdW75AzLzBcF,Jck5kmu533dMaosTtPze6R,1546014697337,uQdkBRRqbdjr9x6sCPHSEC,1551277335114,5,1552204276105,60,UX7m6RWnKWvmw82URCyUMB,VzkJEPR5H3mnqctJ8TW3YS,XZCnwH2vCRhHReoVx9X3XV,Finished,,TRUE
8aPjagDhLhKG9Bq7QzyCgY,qv8L6yefk2guJzZn4FtGMj,1528991267906,6WawJEcr6erz3HtN3p96NV,1551553116586,4,1553446515736,,UX7m6RWnKWvmw82URCyUMB,VzkJEPR5H3mnqctJ8TW3YS,XZCnwH2vCRhHReoVx9X3XV,Finished,,FALSE
TB9mzxssVKtagwdoWH3j5a,YZ9YFbmNXaTd8uhf3FVKbd,1529323674701,mkGZLNGWAEtDLuwEFFjYtV,1558123719942,5,1558196449113,,UX7m6RWnKWvmw82URCyUMB,VzkJEPR5H3mnqctJ8TW3YS,UW4EgUSjD72UhV4TSQ4eTS,Finished,,FALSE
TETdXGSYKAvyDpECihekXp,nGeYW7cvx42NdyyAepbXA5,1507727811649,YKg7wrmxc8pdrpKNmFqri8,1535538828382,5,1537629239941,80000,LossceDVhNXShW4PKvnmQJ,VzkJEPR5H3mnqctJ8TW3YS,XZCnwH2vCRhHReoVx9X3XV,Finished,,FALSE
UQeBor4aucnLND8nVZGGPJ,PEci9VmKkFhWdx5JQC7UPV,1507727811649,SsDJPJKntaEvNRPh6esLLc,1556142063380,5,1573732020375,,UX7m6RWnKWvmw82URCyUMB,VzkJEPR5H3mnqctJ8TW3YS,XZCnwH2vCRhHReoVx9X3XV,Finished,,FALSE
WVkkV7kt5U54Te9NTYYjtk,TBwnxSjZQxbKFXaCASVpV8,1555694816031,vPwpk6QVQqx6nfKqs2f8RT,1573022684481,5,1573120634037,900000,UX7m6RWnKWvmw82URCyUMB,VzkJEPR5H3mnqctJ8TW3YS,XZCnwH2vCRhHReoVx9X3XV,Finished,,FALSE
KjASJnscvMo2v3XcH7dGdr,Yj8g4LCmgnrTYJEuyLpjJC,1559026955592,dQ2SjemK8gU2Z2Y3dWv7hj,1565674095176,5,1565703279080,85000,bKv8JeCDhHBCe8SnfDcv66,VzkJEPR5H3mnqctJ8TW3YS,SSR8SSCR9m9JeMPQcumQAA,Finished,Yj8g4LCmgnrTYJEuyLpjJC,FALSE
ARr3o39j4jsHdoudorYKZA,Q8koVBBj5FzURS4532cRT4,1542526812481,pGDgupKfE5PoVK9j4JZU72,1544791884723,5,1544970652817,,ZdsCK2dGR3iwojerdwnPvN,JdqYJwUosvwivsFdThmcXe,XZCnwH2vCRhHReoVx9X3XV,Finished,,FALSE
SVAuFDDQN7YHdPqLKCJdGc,BF937ZpMmobD4XKYwEWJog,1534421306989,6vgzbGZPQ45DpKYyXysMdb,1534494116377,2,1534588320156,40000,UX7m6RWnKWvmw82URCyUMB,VzkJEPR5H3mnqctJ8TW3YS,Exa7SPbiAcpe6Px23obGiX,Finished,,FALSE
QsuNFudDFbgk7TwPLgzx3p,rYqKDqs5VKBzsChc8WYQSj,1547185756498,yAKBir77aAQfJvZpGnnRzb,1547445646520,3,1551518750909,160000,sDRRkkrrCx3krdGsGqwhFR,VzkJEPR5H3mnqctJ8TW3YS,XZCnwH2vCRhHReoVx9X3XV,Finished,,FALSE
8mBADTHyWZsrJdBm8Cri8p,mdxS2eQh6kP3LTwrzNFGD6,1573245629939,fDmgGzUynPqV5zAczmsqY2,1573649658000,5,1573806683387,290000,acmdm2pESDGqd3bL9dVhrN,VzkJEPR5H3mnqctJ8TW3YS,XZCnwH2vCRhHReoVx9X3XV,Finished,,FALSE
YPwqRoXNeY453KVHUg53eV,5nMYZJ8PLX4wXW6mLQ8ydn,1570567519610,kD8WBjTS8BwbFcrZuJKpBW,1566712794544,5,1574327396638,700000,tBsHP4X9CQYNeHTqDGv4nE,VzkJEPR5H3mnqctJ8TW3YS,XZCnwH2vCRhHReoVx9X3XV,Finished,,FALSE
FxrHv2u2NXfmc4ynjXKj78,ocmrEdm9p59fMYpX2S98qc,1565177791581,AZdJUhBDoi8mi6WCV49i2i,1571546709588,5,1571921540882,,MGqnWgHUGi7eE3g88HcZqg,VzkJEPR5H3mnqctJ8TW3YS,SSR8SSCR9m9JeMPQcumQAA,Finished,,FALSE
ZwnUvV4LgrwHrc7vRnGhGx,9ZxSVjmaGrc7sATLWqod5V,1546177628505,wFsLT5woro4sQecdwW7dFw,1559215203225,5,1559309579058,650000,jzRK44iXpXDWVJrp4LpBYr,kRyJUveqktavaCXyhPdceK,XZCnwH2vCRhHReoVx9X3XV,Finished,,FALSE
YqNxG2kYJPgWJFvhffv4uG,BXomnrSAZc33ezDzuLfKmd,1532331456881,9mUNDwJKziMZE6RUWoe6cq,1534575598640,5,1534671822265,,aAkNmQxRakik386nZvYv9d,VzkJEPR5H3mnqctJ8TW3YS,XZCnwH2vCRhHReoVx9X3XV,Finished,,FALSE
eBgX5BEPMzUMXyZuEB2Dnn,8h4fVbeULqBqpa9EScizpp,1533244382485,xr7RQV7eL3PARXhVu7EQFX,1552325122491,5,1556907229706,150000,DXe9nGE6ZNuASYUsx7LDm4,VzkJEPR5H3mnqctJ8TW3YS,XZCnwH2vCRhHReoVx9X3XV,Finished,,FALSE
FLK9TheM2St74vGCkThQkT,5coNwAFwg8vWHEPib92nkM,1542544031827,BPsthEEsQWLW6LAQnspczD,1558165714353,5,1558189886744,170000,yE6LsYG8ZaJkzxxJ6jJqtA,VzkJEPR5H3mnqctJ8TW3YS,XZCnwH2vCRhHReoVx9X3XV,Finished,,FALSE
Dcby9CXHBDrLxNZVKpaXgM,txiiLms9BgpLWzt6jGJsne,1507727811649,bppGCbbJyMwGFrgsBoQ5EB,1525759000941,1,1525842292424,,Jy7nZvUqvwDUhcAG59wPcg,VzkJEPR5H3mnqctJ8TW3YS,XZCnwH2vCRhHReoVx9X3XV,Finished,,FALSE
3RfCrYf5cD33YyBnb6xeFu,3BVC5HHjntSER5ofjqvhWa,1558334549897,NRuAoxRA6jDdBk9Q7oeHDr,1529418850491,1,1560778589106,100000,kURdbmZfGJti7U4XXp3HgM,VzkJEPR5H3mnqctJ8TW3YS,XZCnwH2vCRhHReoVx9X3XV,Finished,CFCtzH9kNKf9yjZf3uZLYm,FALSE
8ok4sXKwEuedmZU7tfJbih,Mui462hsre2n9mLTwnpJ6g,1531545435287,jgSxCEibvCUs5vKfYKyZx2,1532096406796,4,1533033529990,120000,tsAWT4mUsYMkdFoyqpTJTX,VzkJEPR5H3mnqctJ8TW3YS,XZCnwH2vCRhHReoVx9X3XV,Finished,,FALSE
JLmz92sktCak5mwihPd9Db,735VLGZEKm8QYD7ihcXsUD,1542483883100,5oXnJzroJMTBGzVNSEPUxH,1558577498233,5,1558980504553,60000,aAkNmQxRakik386nZvYv9d,VzkJEPR5H3mnqctJ8TW3YS,XZCnwH2vCRhHReoVx9X3XV,Finished,,FALSE
p36YdhUvJB6YmvB2amwFgL,McUamUKCcucEFRcX8QDRz7,1530268506173,RuoxL3vvVRjdNTir2J5qzS,1530772780926,1,1531134168058,,aAkNmQxRakik386nZvYv9d,VzkJEPR5H3mnqctJ8TW3YS,XZCnwH2vCRhHReoVx9X3XV,Finished,,FALSE
XpKZWQrssUiWLo7EkQJRoC,adVJM4aMSJD5jHqyczcUpo,1546491046894,bdxjPKsfXiHh8sK86nm3gC,1543221457893,5,1552043686954,95000,bKv8JeCDhHBCe8SnfDcv66,VzkJEPR5H3mnqctJ8TW3YS,XZCnwH2vCRhHReoVx9X3XV,Finished,,FALSE
qh5DVNf2XNq2yu2DRjjXTr,N7gMBSBKk8FgBZyPHvs36k,1546188882496,muDxBgbnj7oWew7k6stcLw,1546014312958,5,1551397704293,100000,Jy7nZvUqvwDUhcAG59wPcg,VzkJEPR5H3mnqctJ8TW3YS,XZCnwH2vCRhHReoVx9X3XV,Finished,scPAZSrPetdXfVC7jVe2aC,FALSE
hyUzwFNskaBwxomhLCSSC3,afduwLpLuwTDEQ6QPV59JH,1557494453398,foPEohNrahwjpdkwBgvgM3,1560589169829,4,1560681284542,,jMxBC5fKRz2NabDEShv8on,kRyJUveqktavaCXyhPdceK,XZCnwH2vCRhHReoVx9X3XV,Finished,,FALSE
B7H4FeS4piXi5wmGFD5CWV,qv8L6yefk2guJzZn4FtGMj,1528991267906,bqwCTCE5uU6Ht8Dgfjnvrs,1562070649788,5,1562168707593,160000,UX7m6RWnKWvmw82URCyUMB,VzkJEPR5H3mnqctJ8TW3YS,XZCnwH2vCRhHReoVx9X3XV,Finished,,FALSE
eu3NKiLdquV2YSLc7Jdrwk,UnNhFhHZqsvfCqbVawcvPd,1540908981434,Wx3FHjw79hNniKxoxMAqeU,1569491811263,4,1570254267423,35000,8ZK7dMRHjqkNFpzFrrRoQT,JdqYJwUosvwivsFdThmcXe,SSR8SSCR9m9JeMPQcumQAA,Finished,,FALSE
M6HtE9JkHGhQkLNJ3ut7Zi,Mui462hsre2n9mLTwnpJ6g,1531545435287,yrZhMLmo3wmaVh69sRmfeP,1540273431924,5,1540302395250,200000,tsAWT4mUsYMkdFoyqpTJTX,VzkJEPR5H3mnqctJ8TW3YS,XZCnwH2vCRhHReoVx9X3XV,Finished,,FALSE
4tVgqDSUhp9kTLwHCECudg,3s8MG5QeaUcxqa4XKrSPM8,1532886738071,4463TEKGe3fqwbmpGF4Smg,1549528152782,5,1550481070878,,8y6k5vt7btxqjCYEsGU9Ps,VzkJEPR5H3mnqctJ8TW3YS,4vmCuHsVCshaWa5e5WxrNK,Finished,3s8MG5QeaUcxqa4XKrSPM8,FALSE
yPGsUnEiWmXDWR6MyHJgBP,SPn86Zm3Beoeiu2SRbYJp8,1513784657667,3jqdh9ME5WJqWCZWxqeLQT,1548448006903,4,1548766750316,115000,beEjSXYt72c5ycRBZVmpJZ,VzkJEPR5H3mnqctJ8TW3YS,XZCnwH2vCRhHReoVx9X3XV,Finished,,FALSE
wS8uAx5SBgKCBcaeUSZ2Tm,MVFuBuCj7cNYUJURnmaQ3p,1547888027003,rsFMCaV7icg6tAXKYDso4M,1549599715646,5,1549692249561,,YmLU4k2KULW5iVpiZnmjWC,VzkJEPR5H3mnqctJ8TW3YS,4vmCuHsVCshaWa5e5WxrNK,Finished,,FALSE
xAsR8YvdSuHJrgMrWQG975,TiDgweR7kATTCeg4oQYHEP,1537167396233,cDKegGmknx3k2nCks2nd45,1554268430131,5,1554296610060,180000,LossceDVhNXShW4PKvnmQJ,VzkJEPR5H3mnqctJ8TW3YS,XZCnwH2vCRhHReoVx9X3XV,Finished,,FALSE
uovAtuoHFtiURWjZrs5DYQ,3qoqpxasTPmYASFtNPrcWX,1561359915508,pXioFJo6TpmtgjaCSxLCoh,1535344707832,1,1562135103041,120000,7WGcFRv9gXgDoC3g58vpzq,VzkJEPR5H3mnqctJ8TW3YS,tN35YMTz5NLQM7WNLQU9Ty,Finished,,FALSE
xqAePhwmUsUwaPY3JFvJoa,XzJ3TjFtWD7wCkcaMSEWnx,1559327755719,gcP9S8G5FkGatx2VoRuaF5,1563550948747,5,1564486303254,,uYsAubw7QQv9bniNUanZpv,VzkJEPR5H3mnqctJ8TW3YS,XZCnwH2vCRhHReoVx9X3XV,Finished,,FALSE
YNAGcfy6AQRNdtwnjfRJyZ,txiiLms9BgpLWzt6jGJsne,1507727811649,jd6zRSRjotsCK4f8tT568v,1524829063066,5,1525516959111,80000,UX7m6RWnKWvmw82URCyUMB,VzkJEPR5H3mnqctJ8TW3YS,XZCnwH2vCRhHReoVx9X3XV,Finished,,FALSE
jvfF4w79uWsCpo4UrqGnkp,T4r3fehFkG9JxcDADbSK8K,1547810013281,7982CDYuMW77dL5AzVni5s,1535567066263,5,1564744443101,1000000,oCeMvbm4FuCdfBTevazGz3,VzkJEPR5H3mnqctJ8TW3YS,XZCnwH2vCRhHReoVx9X3XV,Finished,,FALSE
85Pqi3nR5BNYPmBQVAuA4m,qv8L6yefk2guJzZn4FtGMj,1528991267906,gBQyhERS5T5VNsyujentrZ,1569700408913,4,1570263472222,120000,UX7m6RWnKWvmw82URCyUMB,VzkJEPR5H3mnqctJ8TW3YS,XZCnwH2vCRhHReoVx9X3XV,Finished,,FALSE
ovM3cK6DPRGmKj4mMPpVvU,735VLGZEKm8QYD7ihcXsUD,1542483883100,NdhZJQPypC6Rj6tTVCEywq,1558879209819,5,1558946168973,60000,aAkNmQxRakik386nZvYv9d,VzkJEPR5H3mnqctJ8TW3YS,XZCnwH2vCRhHReoVx9X3XV,Finished,,FALSE
cW8vY6HtsbkzUfZwzUsKbo,kcx9NZmxsrjvvZgampvuzj,1555356985941,hGmata6GY7E2wJJQy25GNH,1563700886572,5,1564202010027,200000,SwQhR34dsbrsNVkRv5VrBF,VzkJEPR5H3mnqctJ8TW3YS,XZCnwH2vCRhHReoVx9X3XV,Finished,,FALSE
2RwHw6yVzXpeaK3Ti9JM2f,x2YnJ7zP3vNZGkTpr2eHDC,1507727811649,p39VVmCgrCAtxaNUZq9ET2,1500875076680,5,1501318822694,,tsAWT4mUsYMkdFoyqpTJTX,VzkJEPR5H3mnqctJ8TW3YS,XZCnwH2vCRhHReoVx9X3XV,Finished,,FALSE
2G7qdgGRZad8egs8By5C7K,kpUq47pY6M47EdX4pFrgbo,1511421637988,dPy7s8GvNcWFXyezQSm6uS,1522604571219,4,1525005371116,600000,c5jac34fzMDNuYcsQdSuKK,VzkJEPR5H3mnqctJ8TW3YS,XZCnwH2vCRhHReoVx9X3XV,Finished,,FALSE
G2SWpfrKRNpJrURz2BnkEr,nriLdtqB7o5qUNYnpSwQQD,1542700054582,xvV8Yqjd7znwSqD63iDTnA,1552560044934,5,1572886879846,110000,UX7m6RWnKWvmw82URCyUMB,VzkJEPR5H3mnqctJ8TW3YS,XZCnwH2vCRhHReoVx9X3XV,Finished,,FALSE
b7jY8eJbBCMbr8eMGQaPjN,QagaMVcRwXcVGwYhmSMtCq,1568873392145,qrJsbP9U7tzXXkD4udkhcQ,1569828700078,5,1570284894632,120000,uXjoimAM2PjeSdF2jGmXdB,Ax5bRJZGir8vaZMs3ZB9i5,XZCnwH2vCRhHReoVx9X3XV,Finished,,TRUE
xE4qxL6GRmQHMxaovzSAcH,jFN6fPWtgyWaCvdrp2ALoY,1540039627069,o4vwX545u9o9SjchPxKFb8,1554865676688,4,1555227918545,90000,jzRK44iXpXDWVJrp4LpBYr,kRyJUveqktavaCXyhPdceK,XZCnwH2vCRhHReoVx9X3XV,Finished,,FALSE
hruGaRAbHkWpq3gYxfnPwT,jLgQxFo4P99RJt8VhqBbb6,1514199062730,8P7G6rshHeE4BnmQxmEPcr,1520103858356,4,1522762014075,300000,UX7m6RWnKWvmw82URCyUMB,VzkJEPR5H3mnqctJ8TW3YS,XZCnwH2vCRhHReoVx9X3XV,Finished,,FALSE
oNBpiKgJdKKxpPTxLqxf7F,BhktZA8ctiaXZDES2NEoNF,1547549860372,88n6scNwwjp3SEvN5cyzwP,1551969112170,5,1562921055454,,mFWHtrwi8P4Wz3sHPPZon8,VzkJEPR5H3mnqctJ8TW3YS,XZCnwH2vCRhHReoVx9X3XV,Finished,,FALSE
pZDGGfMqmWN8UM6cijyagC,czLzSF49eNC2TDV7mPdtxG,1540373020396,aRh5MwbkRv5aUhU5MUuZs8,1562140282856,5,1562232106194,100000,97TmH72MfDNXTJ9J4kW4ju,VzkJEPR5H3mnqctJ8TW3YS,XZCnwH2vCRhHReoVx9X3XV,Finished,,FALSE
Dd5SLxJiUNPevHHbzrirTv,rFy8gvXLCGBQMcmkd3CwUq,1517995470211,fU2gvUVrNCaGLuXd5PhtSP,1521451701899,2,1524985378382,75000,5YkLrEdys7QnTpdrsj7QKT,VzkJEPR5H3mnqctJ8TW3YS,XZCnwH2vCRhHReoVx9X3XV,Finished,,FALSE
jzUV8o7s6HNJ5yjyfkdroE,BhXbREig3Gkru4hSvhqm89,1551980315184,jF5uxQs88PfbRA5Ckhusaj,1559710295152,5,1559718496829,60000,aAkNmQxRakik386nZvYv9d,VzkJEPR5H3mnqctJ8TW3YS,XZCnwH2vCRhHReoVx9X3XV,Finished,,FALSE
YCM5iNC8afwa5CXXf4fs9o,vTYkudyaVUfPfdKhWy8tRk,1513248833327,vueFDXkLJ48vhCBmVDMu8b,1540286997877,5,1540388631051,300000,adAcCcU3Bi3pQrPgAHYLmY,VzkJEPR5H3mnqctJ8TW3YS,XZCnwH2vCRhHReoVx9X3XV,Finished,,FALSE
iKqY6EeuKtymduCKwdTTH8,cymfca9c7SqVMFcZhdvyPf,1544219468925,WNXFpbYjrDuZhA7SPeS5xK,1545409463665,5,1545471105265,50000,VKoejhc3preQHi3wrVZKKP,JdqYJwUosvwivsFdThmcXe,XZCnwH2vCRhHReoVx9X3XV,Finished,,FALSE
RYfh5YbDSnGiVE45x5RZEJ,5ABgDN5QbhWAM4yF5zqiZa,1565424589699,UNRXQ6pCf9swRw6guxd8Vk,1564165172690,1,1569844223110,,MGqnWgHUGi7eE3g88HcZqg,VzkJEPR5H3mnqctJ8TW3YS,XZCnwH2vCRhHReoVx9X3XV,Finished,,FALSE
kdJjyxMYA5gPZnCiBeibqc,bTFCryqRju6HvFVTGTFiv2,1507727811649,UvNJbCEVKv77DrqF5UtxK4,1515230998061,3,1516173781969,,SHNRMs64Qfnhq3JggNWbgx,VzkJEPR5H3mnqctJ8TW3YS,XZCnwH2vCRhHReoVx9X3XV,Finished,,FALSE
gfv9do4G2ckQizN6faDNAY,KwYi7CNyXj7ZkGNEASdYWR,1517996614687,aFem36iST5PEFwYDZtgM63,1555131570722,4,1555350750604,420000,uYsAubw7QQv9bniNUanZpv,VzkJEPR5H3mnqctJ8TW3YS,XZCnwH2vCRhHReoVx9X3XV,Finished,ZmmA2sFRs7xJSBTZzaFuJo,FALSE
JPAoa3u6uB5V3tbwKnMyAY,N7gMBSBKk8FgBZyPHvs36k,1546188882496,trLspTew4Xrgn64jKLjYjE,1569050713715,5,1574674952945,125000,UX7m6RWnKWvmw82URCyUMB,VzkJEPR5H3mnqctJ8TW3YS,XZCnwH2vCRhHReoVx9X3XV,Finished,,FALSE
YKgPYKvHog95RTAqnC7VHs,GG3Yj7EByTuaugJ5WvSjwr,1572627626815,YgfR2dq4iJfYtyUvLQQ4vZ,1573730194976,4,1573830340711,1900000,vCxviWDQZMYd9rEQ8HLNnJ,VzkJEPR5H3mnqctJ8TW3YS,XZCnwH2vCRhHReoVx9X3XV,Finished,,FALSE
Z8BJ7AxPjPutgXkAJWyjgb,T2e7WBAg7uMKB4eRWQY9f4,1540737036256,m8CDMCuyKJjJhZ6JPBYhJY,1550766932037,4,1561107269635,300000,tULkZ7EE6JfU27mPfoGzxA,VzkJEPR5H3mnqctJ8TW3YS,XZCnwH2vCRhHReoVx9X3XV,Finished,,FALSE
AUkdvjnqBrKrzFQfChJdEo,7ukrfRD4DFsVGWXjUXttEx,1557595853305,yrJcYcsTRoe8iN3kAmZvKP,1551288030695,5,1562301874329,155000,aAkNmQxRakik386nZvYv9d,VzkJEPR5H3mnqctJ8TW3YS,XZCnwH2vCRhHReoVx9X3XV,Finished,,FALSE
MUmix4mquHuKJ4wybJD9jC,zqPiDV33KwrMBZoyeQXMJW,1507727811649,2H6fUqBiQE66Jph85S8rFx,1503480007550,5,1503480007550,,UX7m6RWnKWvmw82URCyUMB,VzkJEPR5H3mnqctJ8TW3YS,XZCnwH2vCRhHReoVx9X3XV,Finished,,FALSE
54xeRw5q3Nenkcob3waVkc,2U7jRXkEaSXNV8sA7h2xhA,1549818902694,xQGRwQN2KWWMxKjNpBKzne,1556707295432,5,1558541498936,40000,WHtgyKHcBHBmvyKkjzfAqU,VzkJEPR5H3mnqctJ8TW3YS,UW4EgUSjD72UhV4TSQ4eTS,Finished,,FALSE
8tAahbYUoXxd4Y5cVih5ZV,E2qbKs7vCUDeyf43stv7nk,1552496575783,vBLYwbLyrBHvjydmcTqAs8,1556789837953,5,1556805233331,90000,aAkNmQxRakik386nZvYv9d,VzkJEPR5H3mnqctJ8TW3YS,XZCnwH2vCRhHReoVx9X3XV,Finished,,FALSE
BTKqjEFwyrVrqGKehusAku,vB76GFf6mgJcN44xNVD9v5,1564983302305,Fek9m4zH6zECCrk8cvgkV9,1572518119288,1,1573631179309,3200000,X23hj6VjCf3e6zBxjuwsra,VzkJEPR5H3mnqctJ8TW3YS,XZCnwH2vCRhHReoVx9X3XV,Finished,pgbcwsVMQNETS6skFRGcxp,FALSE
8PRQPLdgiGpc3i2kT9VrV3,qv8L6yefk2guJzZn4FtGMj,1528991267906,fyGhJyPdgBsmripz8fAu3r,1536219882548,5,1536316345653,50000,UX7m6RWnKWvmw82URCyUMB,VzkJEPR5H3mnqctJ8TW3YS,XZCnwH2vCRhHReoVx9X3XV,Finished,,FALSE
qykvexLbXekjZCQqcUfHba,U8oCNgF6LH9K4x57bo2Ziu,1554708230012,AxwKrzNMhvg4CrvK34gxNQ,1569305684920,5,1571147276525,118000,p8vrwvQQMSkSPUSWLnsRaQ,VzkJEPR5H3mnqctJ8TW3YS,HN4YtXs2DMXEcY3xzexmxA,Finished,,FALSE
